sentiment,review_body,product_category
1,I couldn't agree more with that first review. i would add that it does run large.the leg holes are big. beautiful flower watercolor design as it shows in the picture. soft fabric and thin elastic waist band. no fake string tightener or buttons. simple and romantic. yet still a good sleep short to prance around the house in:),Sleep
1,This product fit well and was soft and beautifully made.,Sleep
1,I love this shirt! it is so soft and a bit see through  so recommend wearing a camisole underneath. perfect with jeans! the fit is slightly boxy  but works well.,Sleep
1,"So i can see why this might not be an amazing shirt  it runs a little large imo and its long. i'm 5'5"" and its almost to my knees  but......as a nightgown  it's amazing! super comfy and its now my new favorite pajama dress. lol. i might wear it as a shirt too  but most likely just jammies!",Sleep
1,Love this jacket. it's soft and a beautiful shade of ivory. perfect for casual wear with a pair of black jeans  while still maintaining an elegant look.,Sleep
1,These little shorts have become my favorite. they are so sweet and feminine and very comfortable. the fabric washes very well,Sleep
1,These pants are the perfect weight and comfort. they are cozy enough to wear around the house and sleep in as well. i highly recommend these dreamy pants.,Sleep
-1,I was so excited to order this sweater but was so disappointed when it came. the knit is somewhat stiff and the sleeves are not as bell shaped as pictured on the model. overall i would of kept it if it were much less money  for the price it is just an ordinary sweater with no style.,Sweaters
-1,This looks like the perfect easy sweater with the white shirt appeal to it  but sadly the fit of this number is really off. it looks more like a tent. it must have been clipped in the back or something. i cannot see any scenario in which this would look good...,Sweaters
-1,The fabric is very nice on this wrap  but it wears like a blanket.,Sweaters
-1,This didn't work for me. it looks better unzipped. the piece made me look extremely top heavy  and i am by no means overweight  but i do have a larger chest on a small frame (36c  5 feet  115). honestly  it just made me look fat. the design is cute  but this is going back..,Sweaters
-1,Ordered this vest on line and returned it due too poor quality .,Sweaters
-1,Is not a place i want to be  even if the style of a sweater is great.  yes  this sweater is very cropped  but i think it&amp;#39;s definitely intended to be worn off the shoulder to drop the waist a bit.  it&amp;#39;s the itchiness that makes it an immediate &amp;quot;no&amp;quot;  and that&amp;#39;s coming from someone who has serious fiber itch tolerance.,Sweaters
-1,Cute enough  but i couldn't figure out what to do with the tie that didn't make it look like an extra set of sleeves  oddly placed.,Sweaters
-1,My conscience screamed at me not to buy this sweater and i wish i had listened! i noted the fact that it was acrylic and also the fact that it was oversized. but i also loved the design and can't resist anything with mustard yellow. i was instantly disappointed when i received it  almost didn't even try it on. how can they possibly charge $185 for terrible itchy 80's acrylic? it looks cheap  it feels cheap and it didn't even fit well. only redeeming quality: easily returnable!,Sweaters
-1,I ordered a small and it is enormous; i usually wear a size 10. it is short but the fullness in the body and the sleeves made me look like a sumo wrestler. also  it is a very heavy knit which would be great for up north but too bulky for atlanta unless the temps are in the 40s. i'm sending it back.,Sweaters
0,This top was a disappointment for me. it was beautiful but because of the material it is made out of  it will stretch out as you wear it and not regain it's shape. it is also a little heavy for day time during summers in the south.... but the weight of it was not so much of a concern as the ability to retain its shape.,Sweaters
0,The geometrical pattern of this sweater is slightly asymmetrical  with nice geometry to it. the colors are more muted and subtle as compared to the picture. i was very excited to see it through its transparent bag. unfortunately my delight faded after i pulled the sweater out. first  it weighs a ton. a thread for each color runs around he whole sweater  hence much more thread went into it than in a typical sweater. second  it runs large. i am usually an xl or 16-18  but this sweater has lost of,Sweaters
0,The description doesn't indicate the metallic thread throughout the design. you cannot tell from the pix either. it's also a really strange design with the arm holes being almost the entire length of the sweater. can't decide if i want to keep it or return it.,Sweaters
0,Very lovely sweater - lightweight with cute detailing at the side of the waist  sweet but not saccharine bow at the back of the neck. i really wanted to love this sweater  but it had to go back because it looked  um  used. pilling along the arms before i even got to wear it? it got returned  sadly.,Sweaters
0,This sweater is beautiful  especially in the bordeaux color. the cable knit in varying directions makes it interesting and unique and the length is great for us short waisted ladies. my big issue with this sweater is the sleeves. there really are no sleeves  just arm holes at the same level as the hem of the sweater  so you feel as if you need to keep your arms pinned to your sides to keep from lifting the sweater up to expose your midsection  or pushing the sleeves way up  which then results in,Sweaters
0,"I was so excited to order this beautiful coat.  it does seem well made and is very soft.  unfortunately  the fit is completely off and is overall large.  i ordered a small  as this coat appears slightly more snug on top  a-line on the bottom  with three buttons.  i am 5'6"" and weigh approximately 145.  i was expecting this coat to be body-skimming.  instead it was overall large and the bottom of the coat awkwardly flared.  the  pleat on the back is unflattering.  sadly going back.",Sweaters
0,"I really wanted to like this sweater. it was featured in the dressing room and i am a sucker for animal prints. the dog print is unique  a ""mossy"" fuzzy print  and the grey really shows off the dog print. i like regular xs because i like the fitted look (i am 5ft2in  34b  26 waist  36 hips)  the hem falls at my upper hip and the sleeves fall a bit pass my wrists. but  if you do not wear a turtleneck under it  you will scratch all day long. the designer should try on the fabric before selling it!",Sweaters
0,I love the concept of an airy  flowing sweater that has great detail. this item stole my heart online. however  i am fairly petite (5'3'') and it looked like it was drowning me. the neck line is decently wide and my small frame couldn't hold it up; it kept falling off my shoulders. i ended up returning. i think it would look and feel fantastic though if i were taller and had broad shoulders.,Sweaters
0,This sweater is incredibly soft and pretty  but there is just no way to get it to lay the way the model does in the picture. i found myself constantly tugging at the top to get it to stay off the shoulder - otherwise it just bunched up top and make a weird funnel neck. i really wanted it to work  but it was just so impractical.,Sweaters
1,I love this sweater. as others have mentioned  it's not the softest acrylic in the world  but i can overlook that for the simple fact that it's adorable. i like the cropped fit- pairs perfectly with high waisted jeans/skirts. the embroidery has a sort of handmade feel to it without looking cheap. the slit up only one side makes it unique in my opinion. i did expect it to be a bit heavier  but it's a great layering piece and ideal for transitioning into colder weather. i may be biased because of,Sweaters
1,Love the knit. contrast stitches add interest. quality is great and it is true to size. very happy i made this purchase  especially because i caught it on sale after eyeing it for months. great with denim or a black dress.,Sweaters
1,I love this sweater. looks great with leggings or high waisted jeans. like most maeve clothing it runs a little large so i would size down. i get several compliments every time i wear this one. super comfortable too!,Sweaters
1,"I saw this online  and decided to go to the store to have a look at it in person. i was not disappointed at all! it is so gorgeous! i purchased the burgundy color  and have received so many compliments. it is very well made. i am 5'5""  126 lbs  and purchased a small. i think some others mentioned it falls short in back  but on me it falls well passed my bottom. maybe they purchased a petite.",Sweaters
1,This is classic retailer at it's best.  quality   style   a little something extra makes this piece something that will likely live in my fall / winter wardrobe for decades to come.  first the quality is superb  soft gray wool with a delicate floral embroidery motif on the front. military buttons down the front with a fit and flare waist on a 3/4 length coat.  versatile enough to wear as a sweater or light coat for early fall. fit is generous enough to easily fit a bulky sweater underneath and lay,Sweaters
1,This is a great sweater to wear out over a top or instead of a jacket.the yarn used is super soft and warm. i typically wear a size medium in sweaters and tops and ordered a size medium. it fits perfectly!,Sweaters
1,This cozy sweater looks great with skinny jeans or leggings. as a 55-year-old woman who loves retailer i'm always on the lookout for cute clothes that don't make me look like i'm trying to dress too young. this sweater is comfy and stylish and looks really classy. i wore it to a holiday party and got many compliments  which is unusual for what is basically a simple ivory sweater. it breathes  has just the right amount of room in the sleeves  and was a great purchase. i wish i had bought other colo,Sweaters
1,What a cute swing sweater and so easy to layer. this jacket looks great snapped or left open and the collar and hood leave such a soft look around your neck. this has such great elements of cozy and warmth just in time for cool weather!,Sweaters
1,Went to the local store today for something else and left with this in the cream color. it is just simply awesome. i could have worn the s but felt that the m would be a little better. i'm between a s and m most of the time. can't say enough good things about the quality and versatility of this sweater. great piece for cooler summer nights and for a cover up for pilates/yoga. can't wait to wear it and now i'm tempted by the teal.,Sweaters
-1,"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however  my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however  it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however  a supervisor was able to l",Swim
-1,I loved the look of this top online - it had great lines. i was so disappointed when i received it.  it has zero support/lining and i'm not large chested to need a lot. it's also incredibly awkward to get on and the tie in the back is only long enough to knot it  making it even harder to get off. it was returned.,Swim
-1,The cutout design of this suit looks cute on the model but didn't flatter my shape. i think it would work better on someone very thin. the criss-cross fabric portion was a bit baggy and didn't sit right. even worse  the bust portion made me look flat (and i'm a full c cup).,Swim
-1,This suit was high quality  and a cute design. however  it is clearly made for a lean body type.,Swim
-1,This product looks great on the model  but for anyone with a normal body type  the band in the center is way too tight. i'm a 34a and wear a 27 pants and it was huge in the bust and too small in the waist and hips. the violet one looks much more blue in the photograph  it is truly lavender and purple. i really wanted to love this swimsuit  but instead i had to return it  pay for return shipping  and i am out about $20 now. very disappointed.,Swim
-1,Cup size is really small for a medium. no way to adjust the back strap. ended up giving it to my daughter. cute but so poorly executed.,Swim
-1,This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium,Swim
-1,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately  the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",Swim
-1,The suit is lovely  but it is very long in the torso and gaps at the leg. i was told that it runs small and to size up to a 10. i did  but i do not think the smaller one would have done better. the bust is fake and it turns out when untied. worst of all it emphasizes the tummy. all in all not a good look for me. i am not heavy but i do need tummy support. normally i wear an 8 and in garnet hill a 6. sorry but it went back. i really wanted to like it.,Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money. it is poor quality  a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.,Swim
0,I got an xs in this suit.  i am 5'1  100#  a32.  this was much much too small.  it was very tight around the chest and i am only a 32a.  it is  however  a good looking suit.  i suggest sizing up.,Swim
0,This suit is so adorable! i love the retro style and the two patterns and i really wish it worked for me. the suit is comfy  seems well made and fit nicely. but  although it fit technically  i don't like the way it cuts me off at the thigh. it's not flattering for me at all.     the suit is kind of a neoprene material  so it's thicker than a normal bathing suit  so i think even though it isn't lined  it might not be see-through  but i didn't get it wet to test it out. in terms of fit  i think it,Swim
0,"The suit is beautiful  however the white it is slightly see-through on the bottom front. even though it is slight  to me that is inappropriate...so i returned it. regarding sizing  i ordered a medium  i usually wear a size 6 (135lbs) and my body is evenly proportioned throughout. the medium was not tight at all but the back bottom region seemed cut just slightly less than ""full coverage"". i feel that i would be in-between sizes small and medium but did not try a small due to the slightly transpa",Swim
0,The fit on these is frustrating. with l space you almost have to try everything on first because the sizing is different from one cut to the other. i wear a 25/26 jean and a medium in this bottom still felt and looked too small.,Swim
0,I had ordered another retailer suit awhile back in an xl because my usual lg was not available  and lets say i was swimming in the xl  much to big. so when this suit came up for sale i snatched it up in lg. when i compare the two  the lg is over 4inches smaller than the xl  seems like quite a big jump in the sizing. the suit fits in the body quite well  however it's a bit snug in the side bust area. strangely  the suit has boning on the side of the bust  and also the silicone grip on the top edge ,Swim
0,"Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it) a final comment on this suit - it looked like there were these little sticky spots all over the suit like stickers had been removed. it was reticketed and it didn't really feel ""brand new"" when it arrived",Swim
0,I love this suit! the pattern is just lovely. unfortunately i have to return the suit because i can't wear it. there are no cups or pads or underwire for the chest. you have to look like the model wearing the suit to wear this. if you need any support than give up. who can wear an xl and not have some breasts at all? the neckline is also very low and ended up revealing the top half of my breasts.    the birds of paradise are just lovely  not exactly the same on every suit  but still nice. i just,Swim
1,I purchased the teal suit and it was so beautiful! it's super comfortable and has nice coverage. i decided to return it because  as a nursing mom i've decided to wait until i've weaned the baby so i can make sure the fit is still good. but otherwise i would have kept it!,Swim
1,I like the retro look but these seem to run large to me.  i get they are ruched on the sides.  yet  the bottom has a saggy look.  i got the large but i feel like i should have gotten the medium to fill out the bottom. i already took the strip out and washed so i'm keeping them.  very cute with a bikini top.  maybe i just need a bigger butt.,Swim
1,"I ordered this in xs and s. they both fit very well and i couldn't tell much difference between the two. i kept the s as it seemed to have a little more length on it. i am 5'4"" about 120#. i wish this were offered in lots of different solids and more patterns (the taupe and white stripe...hint hint hint) too. it's just perfect. i am in my mid 40s and have young kids so it's great for my life right now! comfortable too!",Swim
1,Love the fit of this top  love the design. it does fit a bit small which was a pleasant surprise considering the sizes don't go as small as i usually have to. i got the smallest size and its pretty tight. its a revealing/low cut top  which is great for minimal tan lines. negative- threads are coming out all over after one wear. but i love it so much i will probably order again once it falls apart.. not so great considering the price though.,Swim
1,This caftan is very light and well-made. i love the colors and designs on this fabric. i was worried that it might make me look boxy  but it accentuates my figure surprisingly well. the fabric is so soft!!! i'm amazed at the price because this is a really beautiful cover-up.,Swim
1,I love the look of this right away. i found it ran small to retailer's clothes (where i'm inexplicably a xs or s here i was a m). i also am a dd  so would have appreciated more support  but as the other reviewer  i can get away with it to wear this cute suit.,Swim
1,I just received this swimsuit today and love it!  i was a little hesitant to order with the cutouts  but i feel it is very flattering.  i was choosing between an xs and s.  i ended up going with xs and am glad i did  i think going up would of caused gaping on the sides.    great suit  only comment is in the description i believe it said the straps are adjustable  but they are not.  also  there is light padding which i appreciate.,Swim
1,"I just got this suit in and i was pretty excited about it  however it does not have lined cups like it says. no boob support whatsoever  though i think the pattern distracts enough that i'm keeping it anyways. (34dd). i do think it might be too short for a taller person. i'm only 5'4"" and it just barely comes up high enough to cover me  and i don't think big boobs are the reason. also it is pretty cheeky  which it does mention. maybe a little expensive  but i did use a coupon.",Swim
1,I loved the design of this suit when i saw it online.   the material is definitely high quality and the bottoms i knew would stay put  if they had fit me in the first place. i ordered a size medium in both top and bottom. the bottoms were much much too small and the top was just ever so slightly too large. i should've known something was up with sizing because all of the larges were sold out already. i think i could've used a large bottom and a size small top.,Swim
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,The jeans look so different online! the pair i got did not have the stone washed look and was completely different cut. the rise is not as stated and is actually 10.5 inches! also  i'm a true 25 and the waist is like a 27  but the legs are super skinny. i'm so disappointed and i'm not even sure if is worth swapping out for a smaller size. these look more like men's cut jeans.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,So sad that this cardigan did not fit me. i listened to the review i read and tried a small  didn't come close to fitting. i tried a medium and it also did not fit. i think this item is designed for someone who has a small frame. i seem to be too tall for the item and too big in the chest. i usually always fit into a size medium.that being said the cardigan is very pretty and feminine  has an interesting design and is well made. so sad this item didn't work for me :-(,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,I was so excited to receive this in the mail as it had been on backorder for awhile. the dress is beautiful  but run smalls the buttons on the back are nearly impossible to fasten. if you are single  good luck trying to get it buttoned. i'll be returning it.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
1,Received this yesterday  wearing it today and am happy.  it&#39;s warm and cozy - perfect blend of sweatshirt and sweater for when you want to be comfortable  yet still look like you tried. i&#39;m 5&#39;4.5&quot; and 130 lbs. i ordered an xs and it&#39;s still pretty roomy which is how i think it&#39;s supposed to fit. i would prefer it to be a little more form fitting  but not enough to send back.  great with skinny jeans and boots.,Trend
1,I was on the fence about ordering this jacket  but i'm so glad i did. i got my birthday discount to help afford it. as the first reviewer said  the weight is substantial  but not too heavy  and the embroidery is beautiful! i have not worn this jacket yet  but i expect to get many compliments when i do! i usually don't wear jackets in this style  so it's a fresh  new approach for me....the embroidery takes it to the next level! it fits true to size. i usually take a medium  and the medium fits pe,Trend
1,This dress is very pretty and would be nice for a summer wedding. you will need to go braless or wear a strapless bra. i am sending it back because as it runs very small. i am a 34a and the size 2 was too snug across the top.,Trend
1,I love this top  it is a cool style mix between mensware and women's. the collar is gorgeous  making it feminine and beautiful. i normally wear a size large in retailer  i would size down. returning my large for a medium. a beautiful shirt for many occasions.,Trend
1,Gorgeous print on light weight layers in a cut that's flattering  feminine & fun.  i sized up and ordered the the 12p to fit my large rounded rib cage & 36dds.  i agree with previous reviewers that the bodice runs small.  i will add that the neckline is tight if you have a fat neck like mine.  stats are 5'3'' 140# 36dd 8/10 on top  6/8 on bottom.,Trend
1,This dress was returned to my store and i was immediately drawn to it. i love absolutely anything with a full shape  and this dress has it! its cut like a circle...so ladies this dress has a lot of fabric. i'm 5'8 and wouldn't be able to wear it as a dress  but it made for an adorable tunic with leggings. the arms are a tad more fitted (though i have larger arms) which helped make the dress feel super cool and feminine. if you love a cool quirky piece  this one is a winner!,Trend
1,I want to hate these jeans because they are so expensive but every time i try these on they just look so cool.   they seem to be handmade so the flowers are not in the same spot on each pair.,Trend
1,This dress is beautiful and unusual. i think the colors shown in the picture are a little brighter than the dress i bought...the turquoise and gold seem slightly more muted in person  which isn't necessarily a bad thing. there are sequins along the shoulders of the dress that you also can't see in the picture  but they aren't gaudy or too stevie nicks-bohemian. i didn't find the bodice of the size m too tight as another reviewer noted...it's' my normal size  and though i'm a little chesty (32-34,Trend
1,I liked this coat but my family said it looked too much like something hilary clinton would wear. i am 54 and i think it made me look a bit dowdy since it runs a bit big.,Trend
